No	TMNo	EnNo	Name GMNo	Mode	DateTime
1157	1	14	 1	6	2018/10/31 08:43:04
1158	1	19	 1	6	2018/10/31 08:43:42
1159	1	27	 1	6	2018/10/31 08:45:02
1160	1	41	 1	6	2018/10/31 08:45:52
1161	1	26	 1	6	2018/10/31 08:47:37
1162	1	25	 1	6	2018/10/31 08:50:08
1163	1	36	 1	6	2018/10/31 08:51:28
1164	1	24	 1	6	2018/10/31 08:52:39
1165	1	40	 1	6	2018/10/31 08:54:51
1166	1	33	 1	6	2018/10/31 09:01:41
1167	1	53	 1	6	2018/10/31 09:13:16
1168	1	16	 1	6	2018/10/31 09:14:10
1169	1	15	 1	6	2018/10/31 09:21:08
1170	1	37	 1	6	2018/10/31 09:21:46
1171	1	10	 1	6	2018/10/31 10:00:39
1172	1	9	 1	6	2018/10/31 11:19:56
1173	1	38	 1	6	2018/10/31 12:06:50
1174	1	7	 1	6	2018/10/31 12:10:10
1175	1	10	 1	6	2018/10/31 13:29:02
1176	1	4	 1	6	2018/10/31 14:16:23
1177	1	2	 1	6	2018/10/31 15:45:12
1178	1	20	 1	6	2018/10/31 16:16:08
1179	1	17	 1	6	2018/10/31 16:19:45
1180	1	2	 1	6	2018/10/31 16:22:18
1181	1	16	 1	6	2018/10/31 16:37:58
1182	1	4	 1	6	2018/10/31 16:40:24
1183	1	53	 1	6	2018/10/31 16:40:46
1184	1	26	 1	6	2018/10/31 16:43:56
1185	1	15	 1	6	2018/10/31 16:48:29
1186	1	21	 1	6	2018/10/31 16:50:05
1187	1	34	 1	6	2018/10/31 16:54:11
1188	1	33	 1	6	2018/10/31 16:55:52
1189	1	55	 1	6	2018/10/31 16:58:46
1190	1	37	 1	6	2018/10/31 16:59:47
1191	1	40	 1	6	2018/10/31 17:00:57
1192	1	17	 1	6	2018/10/31 17:05:54
1193	1	18	 1	6	2018/10/31 17:12:01
1194	1	41	 1	6	2018/10/31 17:12:33
1195	1	19	 1	6	2018/10/31 17:12:42
1196	1	30	 1	6	2018/10/31 17:23:44
1197	1	35	 1	6	2018/10/31 17:25:33
1198	1	29	 1	6	2018/10/31 17:30:07
1199	1	23	 1	6	2018/10/31 17:31:05
1200	1	13	 1	6	2018/10/31 17:31:21
1201	1	52	 1	6	2018/10/31 17:31:29
1202	1	22	 1	6	2018/10/31 17:37:23
1203	1	39	 1	6	2018/10/31 17:41:42
1204	1	51	 1	6	2018/10/31 17:49:59
1205	1	36	 1	6	2018/10/31 17:53:07
1206	1	24	 1	6	2018/10/31 17:53:59
1207	1	12	 1	6	2018/10/31 17:58:05
1208	1	6	 1	6	2018/10/31 17:58:07
1209	1	2	 1	6	2018/10/31 18:01:37
1210	1	9	 1	6	2018/10/31 18:07:10
1211	1	49	 1	6	2018/10/31 18:07:17
1212	1	7	 1	6	2018/11/01 07:19:28
1213	1	2	 1	6	2018/11/01 07:35:52
1214	1	35	 1	6	2018/11/01 07:37:40
1215	1	6	 1	6	2018/11/01 07:44:28
1216	1	38	 1	6	2018/11/01 07:46:59
1217	1	12	 1	6	2018/11/01 07:53:02
1218	1	23	 1	6	2018/11/01 07:53:21
1219	1	39	 1	6	2018/11/01 07:58:43
1220	1	4	 1	6	2018/11/01 08:03:44
1221	1	55	 1	6	2018/11/01 08:04:01
1222	1	49	 1	6	2018/11/01 08:08:01
1223	1	22	 1	6	2018/11/01 08:08:16
1224	1	51	 1	6	2018/11/01 08:10:41
1225	1	20	 1	6	2018/11/01 08:11:13
1226	1	18	 1	6	2018/11/01 08:12:24
1227	1	17	 1	6	2018/11/01 08:12:50
1228	1	13	 1	6	2018/11/01 08:18:52
1229	1	21	 1	6	2018/11/01 08:21:10
1230	1	13	 1	6	2018/11/01 08:33:33
1231	1	34	 1	6	2018/11/01 08:34:14
1232	1	30	 1	6	2018/11/01 08:37:07
1233	1	28	 1	6	2018/11/01 08:47:44
1234	1	27	 1	6	2018/11/01 08:52:15
1235	1	25	 1	6	2018/11/01 09:00:02
1236	1	26	 1	6	2018/11/01 09:02:40
1237	1	29	 1	6	2018/11/01 09:03:27
1238	1	15	 1	6	2018/11/01 09:03:56
1239	1	31	 1	6	2018/11/01 09:05:29
1240	1	33	 1	6	2018/11/01 09:08:04
1241	1	36	 1	6	2018/11/01 09:10:18
1242	1	24	 1	6	2018/11/01 09:10:34
1243	1	53	 1	6	2018/11/01 09:26:37
1244	1	40	 1	6	2018/11/01 09:27:00
1245	1	16	 1	6	2018/11/01 09:31:06
1246	1	4	 1	6	2018/11/01 09:56:36
1247	1	10	 1	6	2018/11/01 10:02:51
1248	1	2	 1	6	2018/11/01 13:08:58
1249	1	2	 1	0	2018/11/01 16:14:20
1250	1	52	 1	0	2018/11/01 16:16:00
1251	1	13	 1	0	2018/11/01 16:16:04
1252	1	31	 1	0	2018/11/01 16:29:18
1253	1	17	 1	0	2018/11/01 16:29:34
1254	1	26	 1	0	2018/11/01 16:38:34
1255	1	21	 1	0	2018/11/01 16:43:15
1256	1	16	 1	0	2018/11/01 16:44:08
1257	1	20	 1	0	2018/11/01 16:45:23
1258	1	15	 1	0	2018/11/01 16:50:50
1259	1	10	 1	0	2018/11/01 16:56:07
1260	1	33	 1	0	2018/11/01 16:58:21
1261	1	40	 1	0	2018/11/01 16:58:43
1262	1	53	 1	0	2018/11/01 17:05:00
1263	1	30	 1	0	2018/11/01 17:11:19
1264	1	55	 1	0	2018/11/01 17:11:55
1265	1	49	 1	0	2018/11/01 17:20:26
1266	1	34	 1	0	2018/11/01 17:24:04
1267	1	18	 1	0	2018/11/01 17:24:48
1268	1	51	 1	0	2018/11/01 17:26:24
1269	1	23	 1	0	2018/11/01 17:26:33
1270	1	22	 1	0	2018/11/01 17:32:57
1271	1	51	 1	0	2018/11/01 17:33:40
1272	1	35	 1	0	2018/11/01 17:37:54
1273	1	39	 1	0	2018/11/01 17:38:13
1274	1	29	 1	0	2018/11/01 17:39:39
1275	1	6	 1	0	2018/11/01 17:58:14
1276	1	7	 1	0	2018/11/01 18:09:01
1277	1	2	 1	0	2018/11/01 18:09:30
1278	1	12	 1	0	2018/11/01 18:10:29
1279	1	9	 1	0	2018/11/02 07:19:29
1280	1	38	 1	0	2018/11/02 07:37:21
1281	1	35	 1	0	2018/11/02 07:39:15
1282	1	17	 1	0	2018/11/02 07:40:33
1283	1	23	 1	0	2018/11/02 07:44:21
1284	1	2	 1	0	2018/11/02 07:45:21
1285	1	6	 1	0	2018/11/02 07:47:57
1286	1	39	 1	0	2018/11/02 07:51:14
1287	1	12	 1	0	2018/11/02 07:51:52
1288	1	17	 1	0	2018/11/02 07:57:41
1289	1	55	 1	0	2018/11/02 08:01:42
1290	1	49	 1	0	2018/11/02 08:05:57
1291	1	51	 1	0	2018/11/02 08:13:32
1292	1	20	 1	0	2018/11/02 08:15:18
1293	1	45	 1	0	2018/11/02 08:16:32
1294	1	18	 1	0	2018/11/02 08:17:19
1295	1	30	 1	0	2018/11/02 08:20:49
1296	1	28	 1	0	2018/11/02 08:23:00
1297	1	41	 1	0	2018/11/02 08:23:52
1298	1	22	 1	0	2018/11/02 08:23:55
1299	1	19	 1	0	2018/11/02 08:24:18
1300	1	21	 1	0	2018/11/02 08:26:18
1301	1	13	 1	0	2018/11/02 08:27:14
1302	1	52	 1	0	2018/11/02 08:28:59
1303	1	24	 1	0	2018/11/02 08:32:21
1304	1	36	 1	0	2018/11/02 08:33:41
1305	1	33	 1	0	2018/11/02 08:34:03
1306	1	10	 1	0	2018/11/02 08:37:08
1307	1	27	 1	0	2018/11/02 08:39:51
1308	1	16	 1	0	2018/11/02 08:46:59
1309	1	34	 1	0	2018/11/02 08:49:35
1310	1	15	 1	0	2018/11/02 08:50:01
1311	1	25	 1	0	2018/11/02 08:52:04
1312	1	31	 1	0	2018/11/02 08:53:46
1313	1	40	 1	0	2018/11/02 09:00:06
1314	1	53	 1	0	2018/11/02 09:16:31
